level_0,index,field_id,region,crop,start_sev,end_sbor,yield_dif,yield_plan,yield_fact,curr_t1,curr_t2,curr_t3,curr_t4,40_years_t1,40_years_t2,40_years_t3,40_years_t4,culture,type_by_season,delta_t1,delta_t2,delta_t3
4759,6629,2024 62.18.04.028.00,Рязань,Кукуруза,2024-05-24,2024-09-27,1.9763354273930063,8.0,49.73,20.902380952380952,20.411904761904765,17.228571428571428,16.94193548387097,18.19242644212157,19.68187001224545,14.927571182441856,14.076499098302635,Судецветные,Яровая,2.709954510259383,0.730034749659314,2.301000246129572
4760,6630,2024 62.18.04.032.00,Рязань,Соя,2024-05-24,2024-09-11,1.8285734423507713,2.0,10.45,20.41081081081081,21.310810810810807,18.310810810810818,18.451851851851856,17.915804218853,20.142691089854253,17.01831371989614,16.96095826736343,Бобовые,Яровая,2.4950065919578073,1.168119720956554,1.2924970909146793
4761,6631,2024 62.18.04.033.00,Рязань,Подсолнечник,2024-05-24,2024-10-04,0.5661875530986572,2.6,1.98,20.918181818181814,20.19545454545454,16.745454545454546,15.193939393939392,18.24000676513364,19.66654019531106,13.851795281195114,12.205317070521636,Астровые,Яровая,2.678175053048175,0.5289143501434808,2.8936592642594317
4762,6632,2024 62.18.15.003.00,Рязань,Подсолнечник,2024-05-24,2024-10-05,0.38735335816511823,2.6,1.23,20.897777777777776,20.282222222222217,16.22444444444444,15.193939393939392,18.263848908704144,19.632091859123623,13.464808683257084,12.205317070521636,Астровые,Яровая,2.6339288690736318,0.6501303630985937,2.759635761187356
4763,6633,2024 62.18.15.004.00,Рязань,Подсолнечник,2024-05-24,2024-10-05,0.3309625808102433,2.6,1.02,20.897777777777776,20.282222222222217,16.22444444444444,15.193939393939392,18.263848908704144,19.632091859123623,13.464808683257084,12.205317070521636,Астровые,Яровая,2.6339288690736318,0.6501303630985937,2.759635761187356
4764,6634,2024 62.18.15.017.00,Рязань,Подсолнечник,2024-05-24,2024-10-03,0.37156355643248296,2.6,1.17,20.918181818181814,20.19545454545454,16.745454545454546,15.193939393939392,18.24000676513364,19.66654019531106,13.851795281195114,12.205317070521636,Астровые,Яровая,2.678175053048175,0.5289143501434808,2.8936592642594317
4765,6635,2024 62.24.14.006.00,Рязань,Соя,2024-05-24,2024-09-13,0.5730588581918756,1.9,1.47,20.41081081081081,21.310810810810807,18.310810810810818,18.20357142857143,17.915804218853,20.142691089854253,17.01831371989614,16.495366552239826,Бобовые,Яровая,2.4950065919578073,1.168119720956554,1.2924970909146793
4766,6636,2024 72.22.10.029.00,Тюмень,Люцерна,2024-05-24,2024-10-22,0.0,2.4,0.0,20.73,20.42,12.547999999999996,10.784210526315794,18.46926889588251,19.29997764436259,10.40875553627168,8.679964672957674,Бобовые,Яровая,2.2607311041174896,1.1200223556374134,2.139244463728316
4767,6637,2024 72.22.10.031.00,Тюмень,Люцерна,2024-05-24,2024-10-22,0.0,2.4,0.0,20.73,20.42,12.547999999999996,10.784210526315794,18.46926889588251,19.29997764436259,10.40875553627168,8.679964672957674,Бобовые,Яровая,2.2607311041174896,1.1200223556374134,2.139244463728316
4768,6638,2024 16.13.13.050.00,Татарстан,Кукуруза,2024-05-25,2024-09-29,1.8703122337404379,6.2,34.04,20.95952380952381,20.3047619047619,17.24285714285714,15.95625,18.379613810731048,19.718319991104707,14.815541055529252,12.708549735653149,Судецветные,Яровая,2.579909998792761,0.5864419136571932,2.4273160873278883
4769,6639,2024 16.13.16.028.00,Татарстан,Кукуруза,2024-05-25,2024-09-09,1.4488147181012245,6.2,20.2,20.566666666666663,21.383333333333333,18.26388888888889,18.54814814814815,18.01260915386932,20.31432818133472,17.39378061198134,16.936529072524348,Судецветные,Яровая,2.5540575127973426,1.0690051519986135,0.8701082769075477
4770,6640,2024 16.13.16.031.00,Татарстан,Кукуруза,2024-05-25,2024-09-08,1.2705757253809802,6.2,15.89,20.368571428571425,21.46285714285714,18.885714285714283,19.084615384615383,17.97129694154085,20.27250759278749,18.000850301940392,17.77763332807589,Судецветные,Яровая,2.3972744870305753,1.190349550069648,0.8848639837738901
4771,6642,2024 16.13.16.033.00,Татарстан,Кукуруза,2024-05-25,2024-09-08,1.264673324590284,6.2,15.76,20.368571428571425,21.46285714285714,18.885714285714283,19.084615384615383,17.97129694154085,20.27250759278749,18.000850301940392,17.77763332807589,Судецветные,Яровая,2.3972744870305753,1.190349550069648,0.8848639837738901
4772,6644,2024 16.13.17.032.00,Татарстан,Кукуруза,2024-05-25,2024-09-09,1.2411753533229801,6.2,15.25,20.566666666666663,21.383333333333333,18.26388888888889,18.54814814814815,18.01260915386932,20.31432818133472,17.39378061198134,16.936529072524348,Судецветные,Яровая,2.5540575127973426,1.0690051519986135,0.8701082769075477
4773,6647,2024 36.14.04.016.00,Воронеж,Соя,2024-05-25,2024-09-22,1.3392027535860402,2.5,7.040000000000001,20.7125,20.5,18.377500000000005,17.65666666666667,18.32695799457995,19.96672615588418,15.715030845433082,14.898920982709338,Бобовые,Яровая,2.3855420054200493,0.5332738441158185,2.6624691545669226
4774,6649,2024 40.14.08.019.00,Калуга,Кукуруза,2024-05-25,2024-10-10,1.4287476773722296,9.8,31.1,20.84782608695652,20.293478260869563,15.836956521739118,15.323529411764708,18.46969824461131,19.6262648790396,12.82441706601817,11.774578840190678,Судецветные,Яровая,2.3781278423452115,0.6672133818299635,3.0125394557209475
4775,6650,2024 40.14.08.021.00,Калуга,Кукуруза,2024-05-25,2024-10-08,1.150313663045,9.8,21.16,20.915555555555557,20.28222222222222,16.177777777777766,15.323529411764708,18.440190183922454,19.6349424906244,13.3442189267445,11.774578840190678,Судецветные,Яровая,2.475365371633103,0.6472797315978198,2.833558851033267
4776,6651,2024 40.14.08.025.00,Калуга,Кукуруза,2024-05-25,2024-10-09,1.1874077874512408,9.8,22.33,20.84782608695652,20.293478260869563,15.836956521739118,15.323529411764708,18.46969824461131,19.6262648790396,12.82441706601817,11.774578840190678,Судецветные,Яровая,2.3781278423452115,0.6672133818299635,3.0125394557209475
4777,6652,2024 40.14.08.026.00,Калуга,Кукуруза,2024-05-25,2024-10-11,1.159316939294959,9.8,21.44,20.84782608695652,20.293478260869563,15.836956521739118,14.714285714285715,18.46969824461131,19.6262648790396,12.82441706601817,11.09025555586777,Судецветные,Яровая,2.3781278423452115,0.6672133818299635,3.0125394557209475
4778,6653,2024 40.14.08.034.00,Калуга,Кукуруза,2024-05-25,2024-10-11,0.77960568365453,9.8,11.57,20.84782608695652,20.293478260869563,15.836956521739118,14.714285714285715,18.46969824461131,19.6262648790396,12.82441706601817,11.09025555586777,Судецветные,Яровая,2.3781278423452115,0.6672133818299635,3.0125394557209475
4779,6654,2024 40.17.07.023.00,Калуга,Кукуруза,2024-05-25,2024-09-12,1.3433104785572678,8.2,23.22,20.448648648648646,21.386486486486483,18.17297297297298,18.54814814814815,18.12090383065993,20.201401564553613,16.913409627888388,16.936529072524348,Судецветные,Яровая,2.327744817988716,1.1850849219328694,1.2595633450845902
4780,6656,2024 40.22.01.006.00,Калуга,Кукуруза,2024-05-25,2024-10-07,0.7090205297162355,7.5,7.74,20.915555555555557,20.28222222222222,16.177777777777766,15.323529411764708,18.440190183922454,19.6349424906244,13.3442189267445,11.774578840190678,Судецветные,Яровая,2.475365371633103,0.6472797315978198,2.833558851033267
4781,6657,2024 40.22.01.007.00,Калуга,Кукуруза,2024-05-25,2024-10-07,0.9522673221498122,9.5,15.12,20.915555555555557,20.28222222222222,16.177777777777766,15.323529411764708,18.440190183922454,19.6349424906244,13.3442189267445,11.774578840190678,Судецветные,Яровая,2.475365371633103,0.6472797315978198,2.833558851033267
4782,6660,2024 40.22.01.086.00,Калуга,Кукуруза,2024-05-25,2024-10-10,0.3220834991691133,7.5,2.85,20.84782608695652,20.293478260869563,15.836956521739118,15.323529411764708,18.46969824461131,19.6262648790396,12.82441706601817,11.774578840190678,Судецветные,Яровая,2.3781278423452115,0.6672133818299635,3.0125394557209475
4783,6661,2024 40.22.15.016.01,Калуга,Кукуруза,2024-05-25,2024-09-25,0.15023324224245405,9.5,1.54,20.90731707317073,20.321951219512197,17.656097560975613,16.651612903225804,18.360863242778773,19.828810764812644,15.352677326894858,13.964422613741796,Судецветные,Яровая,2.5464538303919575,0.49314045469955303,2.3034202340807557
4784,6662,2024 40.23.02.005.01,Калуга,Вика,2024-05-25,2024-07-22,1.198242129616951,2.8,6.48,19.494736842105265,21.48421052631579,22.063157894736843,21.192857142857143,16.711225217515334,19.6464270432178,20.361107973760127,20.43313456549024,Злаковые,Яровая,2.7835116245899307,1.83778348309799,1.702049920976716
4785,6663,2024 40.23.02.005.02,Калуга,Вика,2024-05-25,2024-07-21,0.8931683144533009,2.8,4.04,19.494736842105265,21.48421052631579,22.063157894736843,21.192857142857143,16.711225217515334,19.6464270432178,20.361107973760127,20.43313456549024,Злаковые,Яровая,2.7835116245899307,1.83778348309799,1.702049920976716
4786,6664,2024 40.23.12.008.00,Калуга,Вика,2024-05-25,2024-07-12,0.809341653531191,2.8,3.49,19.1625,21.76875,21.575,21.64166666666667,16.455911246612466,18.911026422764227,20.22978624729544,20.09113776062156,Злаковые,Яровая,2.7065887533875355,2.857723577235774,1.3452137527045593
4787,6666,2024 54.28.09.009.02,Новосибирск,Горох,2024-05-25,2024-09-12,0.9606265456942068,1.5,2.42,20.448648648648646,21.386486486486483,18.17297297297298,18.54814814814815,18.12090383065993,20.201401564553613,16.913409627888388,16.936529072524348,Бобовые,Яровая,2.327744817988716,1.1850849219328694,1.2595633450845902
4788,6667,2024 54.28.09.031.00,Новосибирск,Соя,2024-05-25,2024-10-07,0.5232481437645479,1.6,1.1,20.915555555555557,20.28222222222222,16.177777777777766,15.323529411764708,18.440190183922454,19.6349424906244,13.3442189267445,11.774578840190678,Бобовые,Яровая,2.475365371633103,0.6472797315978198,2.833558851033267
4789,6668,2024 56.28.08.022.00,Оренбург,Подсолнечник,2024-05-25,2024-10-17,0.4310606552971281,1.8,0.97,20.835416666666664,20.399999999999995,14.206249999999995,13.708333333333336,18.53224130555738,19.699306687941405,11.351174494593767,10.389578703604688,Астровые,Яровая,2.3031753611092824,0.7006933120585899,2.8550755054062282
4790,6669,2024 56.28.08.024.00,Оренбург,Подсолнечник,2024-05-25,2024-10-16,0.6986873609355606,1.8,1.82,20.835416666666664,20.399999999999995,14.206249999999995,13.708333333333336,18.53224130555738,19.699306687941405,11.351174494593767,10.389578703604688,Астровые,Яровая,2.3031753611092824,0.7006933120585899,2.8550755054062282
4791,6670,2024 62.01.03.004.01,Рязань,Соя,2024-05-25,2024-09-26,0.6883739018072875,2.1,2.08,20.90731707317073,20.321951219512197,17.656097560975613,16.651612903225804,18.360863242778773,19.828810764812644,15.352677326894858,13.964422613741796,Бобовые,Яровая,2.5464538303919575,0.49314045469955303,2.3034202340807557
4792,6671,2024 62.01.03.005.00,Рязань,Соя,2024-05-25,2024-09-26,0.47889257666298163,2.1,1.29,20.90731707317073,20.321951219512197,17.656097560975613,16.651612903225804,18.360863242778773,19.828810764812644,15.352677326894858,13.964422613741796,Бобовые,Яровая,2.5464538303919575,0.49314045469955303,2.3034202340807557
4793,6672,2024 62.01.03.007.01,Рязань,Соя,2024-05-25,2024-09-25,0.37320424588994283,2.1,0.95,20.90731707317073,20.321951219512197,17.656097560975613,16.651612903225804,18.360863242778773,19.828810764812644,15.352677326894858,13.964422613741796,Бобовые,Яровая,2.5464538303919575,0.49314045469955303,2.3034202340807557
4794,6673,2024 62.01.03.008.01,Рязань,Соя,2024-05-25,2024-09-25,0.5904286743649577,2.1,1.69,20.90731707317073,20.321951219512197,17.656097560975613,16.651612903225804,18.360863242778773,19.828810764812644,15.352677326894858,13.964422613741796,Бобовые,Яровая,2.5464538303919575,0.49314045469955303,2.3034202340807557
4795,6674,2024 62.01.03.010.01,Рязань,Соя,2024-05-25,2024-09-25,0.5278232001345617,2.1,1.46,20.90731707317073,20.321951219512197,17.656097560975613,16.651612903225804,18.360863242778773,19.828810764812644,15.352677326894858,13.964422613741796,Бобовые,Яровая,2.5464538303919575,0.49314045469955303,2.3034202340807557
4796,6675,2024 62.18.04.018.00,Рязань,Подсолнечник,2024-05-25,2024-10-04,0.5727164119811208,2.6,2.01,20.902272727272727,20.25,16.772727272727263,15.306060606060608,18.42242461992069,19.673983242905773,13.772625971827567,12.076075070134864,Астровые,Яровая,2.479848107352037,0.5760167570942265,3.0001013008996953
4797,6676,2024 62.18.15.018.00,Рязань,Подсолнечник,2024-05-25,2024-10-03,0.38735335816511823,2.6,1.23,20.902272727272727,20.25,16.772727272727263,15.306060606060608,18.42242461992069,19.673983242905773,13.772625971827567,12.076075070134864,Астровые,Яровая,2.479848107352037,0.5760167570942265,3.0001013008996953
4798,6677,2024 62.18.15.019.00,Рязань,Подсолнечник,2024-05-25,2024-10-03,0.33647223662121295,2.6,1.04,20.902272727272727,20.25,16.772727272727263,15.306060606060608,18.42242461992069,19.673983242905773,13.772625971827567,12.076075070134864,Астровые,Яровая,2.479848107352037,0.5760167570942265,3.0001013008996953
4799,6678,2024 62.23.02.005.00,Рязань,Соя,2024-05-25,2024-09-25,0.688134638736401,2.0,1.98,20.90731707317073,20.321951219512197,17.656097560975613,16.651612903225804,18.360863242778773,19.828810764812644,15.352677326894858,13.964422613741796,Бобовые,Яровая,2.5464538303919575,0.49314045469955303,2.3034202340807557
4800,6679,2024 62.24.14.016.00,Рязань,Кукуруза,2024-05-25,2024-10-22,0.6560259568507708,5.9,5.47,20.817999999999994,20.29,12.629999999999995,12.20540540540541,18.6460736045546,19.30856418462755,10.174403170660415,9.521172159868502,Судецветные,Яровая,2.171926395445393,0.9814358153724498,2.45559682933958
4801,6680,2024 16.13.13.032.00,Татарстан,Кукуруза,2024-05-26,2024-09-24,1.6187492656297449,6.2,25.09,20.880000000000003,20.31,18.1775,17.366666666666664,18.469718834688354,19.96548405012869,15.491872366217242,14.646143733095444,Судецветные,Яровая,2.4102811653116483,0.3445159498713082,2.6856276337827563
4802,6681,2024 16.13.13.047.00,Татарстан,Кукуруза,2024-05-26,2024-09-27,1.8268878665870203,6.2,32.33,21.090243902439024,20.219512195121958,17.32439024390244,16.29032258064516,18.49794104038602,19.839556122671656,15.090285949194692,13.67594511105574,Судецветные,Яровая,2.5923028620530033,0.3799560724503017,2.2341042947077465
4803,6682,2024 16.13.15.022.00,Татарстан,Кукуруза,2024-05-26,2024-09-23,1.3489106692866724,6.2,17.69,20.880000000000003,20.31,18.1775,17.366666666666664,18.469718834688354,19.96548405012869,15.491872366217242,14.646143733095444,Судецветные,Яровая,2.4102811653116483,0.3445159498713082,2.6856276337827563
4804,6684,2024 16.13.18.017.00,Татарстан,Кукуруза,2024-05-26,2024-09-24,1.9085862533174278,6.2,35.61,20.880000000000003,20.31,18.1775,17.366666666666664,18.469718834688354,19.96548405012869,15.491872366217242,14.646143733095444,Судецветные,Яровая,2.4102811653116483,0.3445159498713082,2.6856276337827563
4805,6685,2024 22.47.10.014.00,Алтай,Вика,2024-05-26,2024-08-14,1.7307701976016254,4.0,18.58,20.196296296296296,22.322222222222223,19.37407407407407,18.7,17.554386229047477,20.471520881293035,19.549099873489588,19.35796258235211,Злаковые,Яровая,2.641910067248819,1.850701340929188,-0.17502579941551843
4806,6686,2024 22.47.11.016.00,Алтай,Соя,2024-05-26,2024-09-26,1.0224509277025455,2.0,3.56,21.090243902439024,20.219512195121958,17.32439024390244,16.29032258064516,18.49794104038602,19.839556122671656,15.090285949194692,13.67594511105574,Бобовые,Яровая,2.5923028620530033,0.3799560724503017,2.2341042947077465
4807,6687,2024 22.47.11.017.00,Алтай,Соя,2024-05-26,2024-09-26,1.0367368849500223,2.0,3.64,21.090243902439024,20.219512195121958,17.32439024390244,16.29032258064516,18.49794104038602,19.839556122671656,15.090285949194692,13.67594511105574,Бобовые,Яровая,2.5923028620530033,0.3799560724503017,2.2341042947077465
4808,6688,2024 22.47.11.018.00,Алтай,Соя,2024-05-26,2024-09-28,1.8237425150811057,2.0,10.39,21.05,20.223809523809525,17.069047619047616,16.29032258064516,18.51775196799588,19.726808270738125,14.534548724052554,13.67594511105574,Бобовые,Яровая,2.5322480320041194,0.4970012530713994,2.534498894995062
4809,6689,2024 36.02.19.082.01,Воронеж,Соя,2024-05-26,2024-09-24,0.41078426958576436,2.5,1.27,20.880000000000003,20.31,18.1775,17.366666666666664,18.469718834688354,19.96548405012869,15.491872366217242,14.646143733095444,Бобовые,Яровая,2.4102811653116483,0.3445159498713082,2.6856276337827563
4810,6690,2024 40.10.08.009.00,Калуга,Пшеница,2024-05-26,2024-08-30,0.10384994135245937,5.3,0.5800000000000001,20.509374999999995,22.109374999999996,19.178125,19.254166666666663,17.87647781165312,20.518463338172488,19.04043483085693,18.781431739245555,Злаковые,Яровая,2.632897188346874,1.5909116618275085,0.1376901691430703
4811,6691,2024 40.10.08.023.00,Калуга,Пшеница,2024-05-26,2024-08-29,0.06394872460027341,5.3,0.35,20.509374999999995,22.109374999999996,19.178125,19.254166666666663,17.87647781165312,20.518463338172488,19.04043483085693,18.781431739245555,Злаковые,Яровая,2.632897188346874,1.5909116618275085,0.1376901691430703
4812,6692,2024 40.10.08.026.00,Калуга,Пшеница,2024-05-26,2024-08-29,0.06748229718158448,5.3,0.37,20.509374999999995,22.109374999999996,19.178125,19.254166666666663,17.87647781165312,20.518463338172488,19.04043483085693,18.781431739245555,Злаковые,Яровая,2.632897188346874,1.5909116618275085,0.1376901691430703
4813,6693,2024 40.14.08.008.00,Калуга,Кукуруза,2024-05-26,2024-10-15,1.8987513066179653,9.8,55.64,21.070212765957447,20.155319148936176,14.902127659574465,14.46571428571429,18.63736594247377,19.618634725224982,11.797520169626772,10.774756845316148,Судецветные,Яровая,2.4328468234836755,0.5366844237111934,3.1046074899476928
4814,6694,2024 40.14.08.014.00,Калуга,Кукуруза,2024-05-26,2024-10-10,0.9328869435975629,9.8,15.11,21.065217391304348,20.078260869565224,15.60434782608695,15.079411764705888,18.605516527649502,19.57706386470937,12.51692065072267,11.52633466102806,Судецветные,Яровая,2.459700863654845,0.5011970048558538,3.0874271753642812
4815,6695,2024 40.14.08.015.00,Калуга,Кукуруза,2024-05-26,2024-10-12,0.539591561743998,9.8,7.01,21.065217391304348,20.078260869565224,15.60434782608695,14.46571428571429,18.605516527649502,19.57706386470937,12.51692065072267,10.774756845316148,Судецветные,Яровая,2.459700863654845,0.5011970048558538,3.0874271753642812
4816,6696,2024 40.14.08.016.00,Калуга,Кукуруза,2024-05-26,2024-10-12,0.5877866649021191,9.8,7.84,21.065217391304348,20.078260869565224,15.60434782608695,14.46571428571429,18.605516527649502,19.57706386470937,12.51692065072267,10.774756845316148,Судецветные,Яровая,2.459700863654845,0.5011970048558538,3.0874271753642812
4817,6697,2024 40.14.08.017.00,Калуга,Кукуруза,2024-05-26,2024-10-11,0.7668906548054946,9.8,11.3,21.065217391304348,20.078260869565224,15.60434782608695,15.079411764705888,18.605516527649502,19.57706386470937,12.51692065072267,11.52633466102806,Судецветные,Яровая,2.459700863654845,0.5011970048558538,3.0874271753642812
4818,6698,2024 40.14.08.022.00,Калуга,Кукуруза,2024-05-26,2024-10-10,0.7847398839641376,9.8,11.68,21.065217391304348,20.078260869565224,15.60434782608695,15.079411764705888,18.605516527649502,19.57706386470937,12.51692065072267,11.52633466102806,Судецветные,Яровая,2.459700863654845,0.5011970048558538,3.0874271753642812
4819,6699,2024 40.14.08.030.00,Калуга,Кукуруза,2024-05-26,2024-10-12,0.7083373460539204,9.8,10.1,21.065217391304348,20.078260869565224,15.60434782608695,14.46571428571429,18.605516527649502,19.57706386470937,12.51692065072267,10.774756845316148,Судецветные,Яровая,2.459700863654845,0.5011970048558538,3.0874271753642812
4820,6700,2024 40.14.08.031.00,Калуга,Кукуруза,2024-05-26,2024-10-12,0.6525377484807073,9.8,9.02,21.065217391304348,20.078260869565224,15.60434782608695,14.46571428571429,18.605516527649502,19.57706386470937,12.51692065072267,10.774756845316148,Судецветные,Яровая,2.459700863654845,0.5011970048558538,3.0874271753642812
4821,6702,2024 40.17.07.017.00,Калуга,Кукуруза,2024-05-26,2024-10-21,1.8646471849765474,8.2,44.71999999999999,21.095918367346936,20.128571428571437,12.77959183673469,11.759459459459464,18.724890080212525,19.440144095054773,10.334082580639722,9.181047682966884,Судецветные,Яровая,2.3710282871344113,0.688427333516664,2.4455092560949687
4822,6703,2024 40.17.16.001.00,Калуга,Кукуруза,2024-05-26,2024-09-05,0.0,8.2,0.0,20.53235294117647,21.667647058823523,18.91764705882353,19.228,18.054188586003512,20.36821836419104,18.202544113730845,18.16009495402353,Судецветные,Яровая,2.4781643551729573,1.299428694632482,0.7151029450926849
4823,6704,2024 40.22.01.002.00,Калуга,Кукуруза,2024-05-26,2024-10-03,1.3193670241200102,9.5,26.04,21.02558139534884,20.18604651162791,16.899999999999995,15.80625,18.536243857712403,19.724011362549756,13.946452456379056,12.441244167121152,Судецветные,Яровая,2.4893375376364375,0.46203514907815446,2.953547543620939
4824,6705,2024 40.22.01.003.00,Калуга,Кукуруза,2024-05-26,2024-10-03,1.0776932489417357,9.5,18.41,21.02558139534884,20.18604651162791,16.899999999999995,15.80625,18.536243857712403,19.724011362549756,13.946452456379056,12.441244167121152,Судецветные,Яровая,2.4893375376364375,0.46203514907815446,2.953547543620939
4825,6706,2024 40.22.02.053.00,Калуга,Кукуруза,2024-05-26,2024-09-13,1.362594676466011,9.5,27.61,20.51891891891892,21.459459459459453,18.01621621621622,18.381481481481483,18.29613638028273,20.229836673049206,16.655685633257683,16.656588524350944,Судецветные,Яровая,2.222782538636192,1.2296227864102462,1.3605305829585355
4826,6707,2024 40.22.15.005.00,Калуга,Кукуруза,2024-05-26,2024-09-23,0.846997063272588,9.5,12.66,20.880000000000003,20.31,18.1775,17.366666666666664,18.469718834688354,19.96548405012869,15.491872366217242,14.646143733095444,Судецветные,Яровая,2.4102811653116483,0.3445159498713082,2.6856276337827563
4827,6708,2024 40.22.15.007.00,Калуга,Кукуруза,2024-05-26,2024-09-22,0.9473813189441862,9.5,15.0,20.880000000000003,20.31,18.1775,17.366666666666664,18.469718834688354,19.96548405012869,15.491872366217242,14.646143733095444,Судецветные,Яровая,2.4102811653116483,0.3445159498713082,2.6856276337827563
4828,6709,2024 40.22.15.008.00,Калуга,Кукуруза,2024-05-26,2024-09-22,0.8859400372211953,9.5,13.54,20.880000000000003,20.31,18.1775,17.366666666666664,18.469718834688354,19.96548405012869,15.491872366217242,14.646143733095444,Судецветные,Яровая,2.4102811653116483,0.3445159498713082,2.6856276337827563
4829,6710,2024 40.22.15.010.00,Калуга,Кукуруза,2024-05-26,2024-09-20,0.9400072584914712,9.5,14.82,20.67948717948718,20.748717948717943,18.361538461538466,17.99310344827586,18.43773539017442,19.971385594964964,16.019915907291693,15.468522870974864,Судецветные,Яровая,2.241751789312758,0.7773323537529784,2.341622554246772
4830,6711,2024 40.22.15.018.00,Калуга,Кукуруза,2024-05-26,2024-09-21,0.943291333692661,9.5,14.9,20.67948717948718,20.748717948717943,18.361538461538466,17.99310344827586,18.43773539017442,19.971385594964964,16.019915907291693,15.468522870974864,Судецветные,Яровая,2.241751789312758,0.7773323537529784,2.341622554246772
4831,6712,2024 40.23.12.025.00,Калуга,Кукуруза,2024-05-26,2024-09-08,0.9993334598701332,8.5,14.59,20.377142857142854,21.61428571428571,18.73714285714286,18.96923076923077,18.181699574138605,20.280519558431344,17.797415869211548,17.559865640073703,Судецветные,Яровая,2.1954432830042485,1.3337661558543665,0.9397269879313122
4832,6714,2024 50.33.02.033.00,Москва,Кукуруза,2024-05-26,2024-10-13,0.6875761355104898,9.0,8.9,21.070212765957447,20.155319148936176,14.902127659574465,14.46571428571429,18.63736594247377,19.618634725224982,11.797520169626772,10.774756845316148,Судецветные,Яровая,2.4328468234836755,0.5366844237111934,3.1046074899476928
4833,6715,2024 50.33.02.034.01,Москва,Кукуруза,2024-05-26,2024-10-14,1.1742006459922656,9.0,20.12,21.070212765957447,20.155319148936176,14.902127659574465,14.46571428571429,18.63736594247377,19.618634725224982,11.797520169626772,10.774756845316148,Судецветные,Яровая,2.4328468234836755,0.5366844237111934,3.1046074899476928
4834,6717,2024 54.28.09.032.00,Новосибирск,Соя,2024-05-26,2024-10-11,1.9342351174748098,1.6,9.47,21.065217391304348,20.078260869565224,15.60434782608695,15.079411764705888,18.605516527649502,19.57706386470937,12.51692065072267,11.52633466102806,Бобовые,Яровая,2.459700863654845,0.5011970048558538,3.0874271753642812
4835,6718,2024 56.28.03.033.00,Оренбург,Подсолнечник,2024-05-26,2024-10-19,0.5007752879124892,1.8,1.17,21.095918367346936,20.128571428571437,12.77959183673469,13.322222222222226,18.724890080212525,19.440144095054773,10.334082580639722,10.095765132154986,Астровые,Яровая,2.3710282871344113,0.688427333516664,2.4455092560949687
4836,6725,2024 56.28.08.001.00,Оренбург,Подсолнечник,2024-05-26,2024-10-18,0.5141534138586653,1.8,1.21,21.075,20.122916666666672,13.947916666666664,13.322222222222226,18.682166753631588,19.60808390015677,11.036845668679726,10.095765132154986,Астровые,Яровая,2.3928332463684114,0.5148327665099011,2.911070997986938
4837,6726,2024 56.28.08.002.00,Оренбург,Подсолнечник,2024-05-26,2024-10-18,1.1648854156178894,1.8,3.97,21.075,20.122916666666672,13.947916666666664,13.322222222222226,18.682166753631588,19.60808390015677,11.036845668679726,10.095765132154986,Астровые,Яровая,2.3928332463684114,0.5148327665099011,2.911070997986938
4838,6727,2024 56.28.14.009.00,Оренбург,Подсолнечник,2024-05-26,2024-10-19,0.4734698372222218,1.8,1.09,21.095918367346936,20.128571428571437,12.77959183673469,13.322222222222226,18.724890080212525,19.440144095054773,10.334082580639722,10.095765132154986,Астровые,Яровая,2.3710282871344113,0.688427333516664,2.4455092560949687
4839,6728,2024 62.01.03.003.01,Рязань,Соя,2024-05-26,2024-09-27,0.5306282510621704,2.1,1.47,21.090243902439024,20.219512195121958,17.32439024390244,16.29032258064516,18.49794104038602,19.839556122671656,15.090285949194692,13.67594511105574,Бобовые,Яровая,2.5923028620530033,0.3799560724503017,2.2341042947077465
4840,6729,2024 62.01.03.004.03,Рязань,Соя,2024-05-26,2024-09-26,0.31931915739496347,2.1,0.79,21.090243902439024,20.219512195121958,17.32439024390244,16.29032258064516,18.49794104038602,19.839556122671656,15.090285949194692,13.67594511105574,Бобовые,Яровая,2.5923028620530033,0.3799560724503017,2.2341042947077465
4841,6730,2024 62.01.03.006.01,Рязань,Соя,2024-05-26,2024-09-26,0.4964368863138911,2.1,1.35,21.090243902439024,20.219512195121958,17.32439024390244,16.29032258064516,18.49794104038602,19.839556122671656,15.090285949194692,13.67594511105574,Бобовые,Яровая,2.5923028620530033,0.3799560724503017,2.2341042947077465
4842,6731,2024 62.01.03.018.01,Рязань,Соя,2024-05-26,2024-09-26,0.43054479250518785,2.1,1.13,21.090243902439024,20.219512195121958,17.32439024390244,16.29032258064516,18.49794104038602,19.839556122671656,15.090285949194692,13.67594511105574,Бобовые,Яровая,2.5923028620530033,0.3799560724503017,2.2341042947077465
4843,6732,2024 62.18.04.003.00,Рязань,Кукуруза,2024-05-26,2024-10-18,1.000141564044099,7.5,12.89,21.075,20.122916666666672,13.947916666666664,13.322222222222226,18.682166753631588,19.60808390015677,11.036845668679726,10.095765132154986,Судецветные,Яровая,2.3928332463684114,0.5148327665099011,2.911070997986938
4844,6733,2024 62.18.15.041.00,Рязань,Подсолнечник,2024-05-26,2024-10-04,0.3170541507641113,2.6,0.97,21.036363636363635,20.14090909090909,16.549999999999994,15.042424242424245,18.55182638367348,19.64764513516733,13.539400783774733,11.855169143242016,Астровые,Яровая,2.4845372526901564,0.4932639557417602,3.010599216225261
