index,field_id,region,crop,end_sev,end_sbor,yield_dif,yield_plan,yield_fact,curr_t1,curr_t2,curr_t3,curr_t4,40_years_t1,40_years_t2,40_years_t3,40_years_t4,culture,type_by_season,delta_t1,delta_t2,delta_t3,delta_t4,dif_1,dif_2,dif_3,dif_4
4905,2024 40.10.13.009.00,Калуга,Пшеница,2024-05-14,2024-09-24,0.6731369845530599,5.3,5.09,16.85454545454545,22.590909090909097,19.369696969696964,17.593939393939394,16.013578878213025,20.349336535099216,19.399163037166083,14.870802000978,Злаковые,Яровая,0.8409665763324234,2.2415725558098814,-0.029466067469119395,2.7231373929613945,-5.78780487804878,-3.7463414634146304,-3.835000000000001,-3.543902439024391
4907,2024 40.22.01.013.00,Калуга,Люцерна,2024-05-06,2024-09-01,0.5596157879354227,2.0,1.5,11.362068965517242,20.53448275862069,21.610344827586204,18.637931034482754,14.441923651995136,18.99228333737029,20.180270880793927,18.58377593498214,Бобовые,Яровая,-3.079854686477894,1.5421994212504018,1.4300739467922767,0.05415509950061548,-10.917073170731708,-5.819512195121956,-5.8024390243902495,-3.799999999999997
4908,2024 40.23.02.022.00,Калуга,Кукуруза,2024-05-06,2024-09-16,1.7305096520177017,8.5,39.47,11.972727272727273,21.43030303030303,20.04848484848485,18.56363636363637,14.749111028989072,19.42892452929289,20.180493026822468,16.371319815061376,Судецветные,Яровая,-2.776383756261799,2.001378501010141,-0.13200817833761747,2.1923165485749934,-10.917073170731708,-5.819512195121956,-5.8024390243902495,-3.038888888888893
4909,2024 40.23.12.002.01,Калуга,Рапс,2024-05-14,2024-08-25,0.2224875985192893,6.1,1.52,15.357692307692304,22.59615384615385,21.32692307692308,18.62692307692308,15.362294142172193,19.74254286323105,20.24770185877262,18.509615012358918,Крестцветные,Яровая,-0.004601834479888822,2.853610982922799,1.0792212181504617,0.11730806456416332,-5.78780487804878,-3.7463414634146304,-3.835000000000001,-3.1000000000000014
4910,2024 40.23.12.018.00,Калуга,Кукуруза,2024-05-23,2024-08-30,1.5861090753613625,8.5,33.02,19.255999999999997,22.288,20.284,18.968,16.64975880758808,20.36304767899292,20.080418679517443,18.646746712461777,Судецветные,Яровая,2.606241192411918,1.9249523210070798,0.20358132048255584,0.321253287538223,-3.5609756097561007,-7.234146341463418,-3.853658536585368,-3.9756097560975583
4911,2024 46.22.02.068.00,Курск,Соя,2024-05-06,2024-09-03,0.504405055963068,2.5,1.64,11.753333333333334,20.59,21.09,18.74666666666667,14.60093270099367,19.018930803360387,20.19857621457776,18.156462175270445,Бобовые,Яровая,-2.8475993676603366,1.5710691966396126,0.8914237854222407,0.590204491396225,-10.917073170731708,-5.819512195121956,-5.8024390243902495,-3.799999999999997
4912,2024 46.22.04.002.00,Курск,Кукуруза,2024-05-07,2024-09-30,1.1325961414837085,8.1,17.04,13.258333333333333,22.188888888888894,19.03333333333333,16.81111111111111,15.050833709725984,19.829965270686056,19.48370313100282,14.08468429739166,Судецветные,Яровая,-1.7925003763926508,2.3589236182028372,-0.45036979766948804,2.726426813719449,-10.917073170731708,-6.392682926829272,-5.9317073170731724,-4.326829268292681
4913,2024 46.22.05.002.00,Курск,Соя,2024-05-07,2024-08-30,1.6268848260378208,2.5,10.22,11.713793103448277,21.24827586206897,21.841379310344823,18.6,14.39001728810391,19.11007217558833,20.217315968584508,18.58046136496908,Бобовые,Яровая,-2.6762241846556343,2.13820368648064,1.6240633417603156,0.01953863503092279,-10.917073170731708,-6.392682926829272,-5.9317073170731724,-4.366666666666664
4914,2024 46.22.06.051.00,Курск,Кукуруза,2024-05-06,2024-09-26,0.5306282510621704,8.1,5.67,12.63888888888889,21.83333333333334,18.961111111111112,17.30833333333333,15.027809771153263,19.76020543872496,19.491565682986625,14.218769009111314,Судецветные,Яровая,-2.388920882264374,2.0731278946083798,-0.5304545718755129,3.0895643242220157,-10.917073170731708,-5.819512195121956,-5.8024390243902495,-2.94878048780488
4915,2024 46.22.06.052.00,Курск,Кукуруза,2024-05-06,2024-09-26,0.9854481988680208,8.1,13.6,12.63888888888889,21.83333333333334,18.961111111111112,17.30833333333333,15.027809771153263,19.76020543872496,19.491565682986625,14.218769009111314,Судецветные,Яровая,-2.388920882264374,2.0731278946083798,-0.5304545718755129,3.0895643242220157,-10.917073170731708,-5.819512195121956,-5.8024390243902495,-2.94878048780488
4916,2024 46.28.05.006.00,Курск,Соя,2024-05-07,2024-09-15,1.8418186691007918,2.5,13.27,12.548484848484849,21.81818181818182,20.28484848484848,18.47272727272728,14.73217335961238,19.514544409158702,20.257636427503435,16.265051042891738,Бобовые,Яровая,-2.1836885111275315,2.3036374090231178,0.027212057345046503,2.207676229835542,-10.917073170731708,-6.392682926829272,-5.9317073170731724,-2.9472222222222197
4917,2024 46.28.05.061.00,Курск,Соя,2024-05-07,2024-09-13,1.569448904217737,2.5,9.51,12.375,21.584375,20.86562499999999,17.962500000000002,14.663819021002706,19.39301573941148,20.50985486086248,16.50905119828021,Бобовые,Яровая,-2.2888190210027055,2.19135926058852,0.3557701391375119,1.4534488017197909,-10.917073170731708,-6.392682926829272,-5.9317073170731724,-3.038888888888893
4918,2024 46.28.05.062.00,Курск,Соя,2024-05-07,2024-09-19,1.9662728435741978,2.5,15.36,12.794117647058824,21.90882352941177,19.73235294117646,18.62058823529412,14.855832536266536,19.599672184538665,20.023623770190724,15.72368766302092,Бобовые,Яровая,-2.061714889207712,2.3091513448731043,-0.2912708290142625,2.8969005722732017,-10.917073170731708,-6.392682926829272,-5.9317073170731724,-1.9999999999999964
4919,2024 46.28.11.013.00,Курск,Соя,2024-05-07,2024-09-20,2.1348762485679367,2.5,18.64,12.794117647058824,21.90882352941177,19.73235294117646,18.62058823529412,14.855832536266536,19.599672184538665,20.023623770190724,15.72368766302092,Бобовые,Яровая,-2.061714889207712,2.3091513448731043,-0.2912708290142625,2.8969005722732017,-10.917073170731708,-6.392682926829272,-5.9317073170731724,-1.9999999999999964
4920,2024 46.28.17.015.10,Курск,Соя,2024-05-06,2024-09-13,0.535961597037533,1.1,0.78,11.853125,21.125,20.621874999999992,18.04375,14.688679285230346,19.29710166778451,20.399642283842915,16.66410792581321,Бобовые,Яровая,-2.835554285230346,1.82789833221549,0.22223271615707674,1.3796420741867905,-10.917073170731708,-5.819512195121956,-5.8024390243902495,-3.1027777777777814
4921,2024 54.28.09.014.00,Новосибирск,Пшеница,2024-05-08,2024-10-14,1.3250836300749942,4.0,11.05,14.9275,21.9725,18.5325,14.235000000000005,15.779176829268293,19.828558248485457,18.565900961350188,11.177208528662904,Злаковые,Яровая,-0.8516768292682926,2.143941751514543,-0.03340096135018911,3.057791471337101,-10.917073170731708,-6.392682926829272,-4.366666666666664,-4.326829268292681
4922,2024 62.01.03.001.00,Рязань,Соя,2024-05-11,2024-09-19,0.5956918444092323,2.1,1.71,15.130303030303027,22.184848484848484,19.80303030303031,18.66969696969697,15.183612548246694,19.952561586557948,19.89218450492936,15.69695205864404,Бобовые,Яровая,-0.05330951794366712,2.2322868982905355,-0.08915420189904921,2.9727449110529314,-9.465853658536584,-7.417073170731703,-4.366666666666664,-5.448780487804882
4923,2024 62.18.04.031.01,Рязань,Соя,2024-05-28,2024-09-19,2.6038001797284105,2.0,25.029999999999998,20.85,22.475,19.21071428571429,18.52857142857143,18.04938782423539,20.609935084625903,19.25690883077592,15.971458976922191,Бобовые,Яровая,2.8006121757646127,1.8650649153740986,-0.04619454506163123,2.557112451649237,-3.69512195121952,-6.392682926829272,-5.10243902439025,-4.790243902439023
4924,2024 22.47.11.022.00,Алтай,Ячмень,2024-05-08,2024-08-01,1.4636307071956838,3.7,12.29,10.971428571428572,19.604761904761904,21.46190476190477,22.03809523809524,13.888830816879596,17.897433217189313,19.7023576546746,20.173214644673106,Злаковые,Яровая,-2.917402245451024,1.7073286875725913,1.7595471072301692,1.8648805934221357,-10.917073170731708,-9.465853658536584,-6.392682926829272,-3.885365853658538
4925,2024 22.47.11.023.00,Алтай,Ячмень,2024-05-09,2024-08-02,1.3242751862851727,3.7,10.21,11.742857142857142,20.485714285714284,20.761904761904763,21.38571428571429,14.2361691831204,17.965937762825906,19.73182071736696,20.09210430378113,Злаковые,Яровая,-2.493312040263257,2.519776522888378,1.0300840445378014,1.2936099819331588,-11.108333333333334,-6.836585365853658,-7.234146341463418,-2.782926829268288
4926,2024 36.02.02.050.00,Воронеж,Кукуруза,2024-05-07,2024-08-30,0.5345421503833068,9.0,6.36,11.713793103448277,21.24827586206897,21.841379310344823,18.6,14.39001728810391,19.11007217558833,20.217315968584508,18.58046136496908,Судецветные,Яровая,-2.6762241846556343,2.13820368648064,1.6240633417603156,0.01953863503092279,-10.917073170731708,-6.392682926829272,-5.9317073170731724,-4.366666666666664
4927,2024 36.02.08.005.00,Воронеж,Кукуруза,2024-05-08,2024-09-30,0.7634724972806753,7.0,8.02,13.736111111111112,22.5,18.866666666666664,16.552777777777777,15.298069105691054,19.91155308707349,19.357883473065524,14.010544305582044,Судецветные,Яровая,-1.5619579945799416,2.5884469129265106,-0.49121680639886023,2.5422334721957327,-10.917073170731708,-6.392682926829272,-4.366666666666664,-4.326829268292681
4928,2024 36.11.01.001.00,Воронеж,Соя,2024-05-07,2024-08-29,0.5607579925141997,2.5,1.88,11.439285714285717,20.93928571428572,22.34285714285713,18.2,14.37418457220286,18.84388718069791,20.17643613819424,19.16773011769889,Бобовые,Яровая,-2.934898857917144,2.0953985335878116,2.1664210046628902,-0.967730117698892,-10.917073170731708,-6.392682926829272,-5.9317073170731724,-4.366666666666664
4929,2024 36.11.01.026.00,Воронеж,Кукуруза,2024-05-08,2024-08-25,1.6550484236861527,7.5,31.75,11.896296296296295,21.15185185185185,22.548148148148144,17.874074074074073,14.517600120445646,18.83085161370709,20.125699600550192,19.282522886403832,Судецветные,Яровая,-2.6213038241493507,2.3210002381447588,2.422448547597952,-1.408448812329759,-10.917073170731708,-6.392682926829272,-1.9975609756097548,-4.366666666666664
4930,2024 36.11.01.028.00,Воронеж,Кукуруза,2024-05-07,2024-08-25,2.1933652879981502,7.5,59.74,11.244444444444444,20.629629629629637,22.811111111111103,17.95555555555556,14.323815617785804,18.62094171945908,20.133455101859163,19.407790376115766,Судецветные,Яровая,-3.079371173341361,2.0086879101705577,2.6776560092519404,-1.4522348205602071,-10.917073170731708,-6.392682926829272,-1.085365853658537,-5.9317073170731724
4931,2024 36.11.01.035.00,Воронеж,Кукуруза,2024-05-07,2024-08-26,1.123196494298648,7.5,15.56,11.439285714285717,20.93928571428572,22.34285714285713,18.2,14.37418457220286,18.84388718069791,20.17643613819424,19.16773011769889,Судецветные,Яровая,-2.934898857917144,2.0953985335878116,2.1664210046628902,-0.967730117698892,-10.917073170731708,-6.392682926829272,-5.9317073170731724,-4.366666666666664
4932,2024 36.11.01.036.00,Воронеж,Кукуруза,2024-05-07,2024-08-26,1.1943264272741305,7.5,17.259999999999998,11.439285714285717,20.93928571428572,22.34285714285713,18.2,14.37418457220286,18.84388718069791,20.17643613819424,19.16773011769889,Судецветные,Яровая,-2.934898857917144,2.0953985335878116,2.1664210046628902,-0.967730117698892,-10.917073170731708,-6.392682926829272,-5.9317073170731724,-4.366666666666664
4933,2024 36.11.06.059.00,Воронеж,Кукуруза,2024-05-07,2024-08-22,1.1382602609605545,7.5,15.91,11.244444444444444,20.629629629629637,22.811111111111103,17.95555555555556,14.323815617785804,18.62094171945908,20.133455101859163,19.407790376115766,Судецветные,Яровая,-3.079371173341361,2.0086879101705577,2.6776560092519404,-1.4522348205602071,-10.917073170731708,-6.392682926829272,-1.085365853658537,-5.9317073170731724
4934,2024 36.11.06.063.00,Воронеж,Кукуруза,2024-05-07,2024-09-17,0.5158131652770298,8.0,5.4,12.548484848484849,21.81818181818182,20.28484848484848,18.47272727272728,14.73217335961238,19.514544409158702,20.257636427503435,16.265051042891738,Судецветные,Яровая,-2.1836885111275315,2.3036374090231178,0.027212057345046503,2.207676229835542,-10.917073170731708,-6.392682926829272,-5.9317073170731724,-2.9472222222222197
4935,2024 36.14.08.003.00,Воронеж,Кукуруза,2024-05-08,2024-10-07,0.589842164084215,5.4,4.34,14.344736842105265,22.157894736842103,19.042105263157893,15.442105263157892,15.54560333761232,19.85321648593832,19.123304666113132,12.410300686504993,Судецветные,Яровая,-1.2008664955070554,2.304678250903784,-0.08119940295523875,3.031804576652899,-10.917073170731708,-6.392682926829272,-4.366666666666664,-4.326829268292681
4936,2024 36.14.14.010.00,Воронеж,Соя,2024-05-09,2024-09-21,0.9976863700781492,2.5,4.28,14.05,22.091176470588238,19.32647058823529,18.897058823529413,15.338336920133909,19.7395566186844,19.776211890243903,15.65817740202857,Бобовые,Яровая,-1.2883369201339079,2.3516198519038376,-0.44974130200861495,3.2388814215008424,-11.108333333333334,-7.234146341463418,-4.366666666666664,-4.790243902439023
4937,2024 36.14.16.029.00,Воронеж,Соя,2024-05-07,2024-09-19,1.158331523369732,1.3,2.84,12.794117647058824,21.90882352941177,19.73235294117646,18.62058823529412,14.855832536266536,19.599672184538665,20.023623770190724,15.72368766302092,Бобовые,Яровая,-2.061714889207712,2.3091513448731043,-0.2912708290142625,2.8969005722732017,-10.917073170731708,-6.392682926829272,-5.9317073170731724,-1.9999999999999964
4938,2024 36.14.16.030.00,Воронеж,Соя,2024-05-08,2024-09-19,1.1138797607988982,1.3,2.66,12.984848484848486,22.19090909090909,20.22121212121212,18.615151515151517,14.980155210643012,19.631021037445173,20.18910257796804,16.194856916505486,Бобовые,Яровая,-1.995306725794526,2.5598880534639186,0.03210954324407922,2.4202945986460307,-10.917073170731708,-6.392682926829272,-4.366666666666664,-2.9472222222222197
4939,2024 36.14.16.043.00,Воронеж,Соя,2024-05-08,2024-09-24,1.829499797210902,1.3,6.800000000000001,13.554285714285715,22.302857142857142,19.057142857142857,18.088571428571427,15.25724738675958,19.81485380743089,19.500608466273075,15.032239299678814,Бобовые,Яровая,-1.7029616724738652,2.488003335426253,-0.44346560913021804,3.0563321288926133,-10.917073170731708,-6.392682926829272,-4.366666666666664,-2.204878048780488
4940,2024 36.14.16.048.00,Воронеж,Соя,2024-05-07,2024-09-24,1.6560278556939299,1.3,5.51,13.054285714285712,21.960000000000004,19.237142857142857,18.302857142857142,14.995770421989931,19.72692893745429,19.62385472867308,15.082713604843264,Бобовые,Яровая,-1.9414847077042197,2.233071062545715,-0.386711871530224,3.220143538013879,-10.917073170731708,-6.392682926829272,-5.9317073170731724,-1.9731707317073168
4941,2024 36.14.19.047.00,Воронеж,Кукуруза,2024-05-09,2024-08-29,2.1037806099851037,6.9,49.66,12.764285714285716,21.700000000000006,21.317857142857143,18.703571428571426,14.849078106852495,19.088289355817345,20.08215651265096,19.03135077913279,Судецветные,Яровая,-2.0847923925667793,2.6117106441826614,1.235700630206182,-0.3277793505613644,-11.108333333333334,-7.234146341463418,-2.782926829268288,-4.366666666666664
4942,2024 46.11.01.003.00,Курск,Соя,2024-05-07,2024-09-19,1.6078366310671266,2.5,9.98,12.794117647058824,21.90882352941177,19.73235294117646,18.62058823529412,14.855832536266536,19.599672184538665,20.023623770190724,15.72368766302092,Бобовые,Яровая,-2.061714889207712,2.3091513448731043,-0.2912708290142625,2.8969005722732017,-10.917073170731708,-6.392682926829272,-5.9317073170731724,-1.9999999999999964
4943,2024 46.22.04.001.00,Курск,Кукуруза,2024-05-07,2024-10-01,1.3271732381120933,8.1,22.44,13.59189189189189,22.108108108108112,18.905405405405407,16.551351351351354,15.176750531018822,19.831864693165866,19.47576520854328,13.104509719955376,Судецветные,Яровая,-1.5848586391269315,2.276243414942247,-0.5703598031378725,3.446841631395978,-10.917073170731708,-6.392682926829272,-5.9317073170731724,-4.326829268292681
4944,2024 46.28.05.030.00,Курск,Соя,2024-05-07,2024-09-08,1.6661962462527091,2.5,10.73,12.264516129032256,21.493548387096777,21.04193548387096,18.04193548387096,14.598686511058654,19.29021176247668,20.559642292142914,17.02980086253467,Бобовые,Яровая,-2.3341703820263984,2.2033366246200963,0.4822931917280471,1.0121346213362905,-10.917073170731708,-6.392682926829272,-5.9317073170731724,-3.038888888888893
4945,2024 46.28.11.015.00,Курск,Соя,2024-05-07,2024-09-05,2.675251489350824,2.5,33.790000000000006,12.143333333333334,21.25,21.34999999999999,18.44333333333333,14.541650858175243,19.147446463502327,20.3088390406344,18.001591424257825,Бобовые,Яровая,-2.398317524841909,2.1025535364976733,1.041160959365591,0.4417419090755068,-10.917073170731708,-6.392682926829272,-5.9317073170731724,-4.366666666666664
4946,2024 46.28.17.028.00,Курск,Соя,2024-05-08,2024-09-14,1.793757471890728,2.5,12.53,12.85,22.037500000000005,20.58125,18.315625000000004,14.914519817073169,19.48731004116475,20.481172789533645,16.4432310867452,Бобовые,Яровая,-2.064519817073169,2.5501899588352543,0.10007721046635609,1.872393913254804,-10.917073170731708,-6.392682926829272,-4.366666666666664,-2.9472222222222197
4947,2024 54.17.02.020.00,Новосибирск,Ячмень,2024-05-17,2024-09-02,2.409062631608196,1.7,17.210000000000004,17.507407407407406,22.129629629629623,20.714814814814808,18.803703703703704,15.975150557061124,19.85298305654143,20.073366939531105,18.01466157738176,Злаковые,Яровая,1.5322568503462826,2.2766465730881933,0.6414478752837027,0.7890421263219451,-5.78780487804878,-5.526829268292683,-5.997560975609758,-3.2333333333333307
4948,2024 54.17.10.008.00,Новосибирск,Ячмень,2024-05-26,2024-09-15,2.4026965623632037,1.7,17.090000000000003,20.41785714285714,22.099999999999994,19.489285714285707,18.903571428571432,17.647565814943864,20.463991244707955,19.295390653294497,16.031686003070494,Злаковые,Яровая,2.7702913279132773,1.636008755292039,0.1938950609912098,2.8718854255009383,-3.5609756097561007,-7.417073170731703,-6.051219512195125,-1.795121951219512
4949,2024 54.28.09.004.00,Новосибирск,Пшеница,2024-05-09,2024-10-15,0.9262410627273231,4.0,6.1,15.7925,21.395,18.575,13.6825,15.997098577235771,19.80943067161344,18.454329845837407,11.018620464703089,Злаковые,Яровая,-0.20459857723577102,1.5855693283865584,0.12067015416259252,2.6638795352969105,-11.108333333333334,-7.234146341463418,-4.790243902439023,-4.326829268292681
4950,2024 54.28.11.004.01,Новосибирск,Пшеница,2024-05-11,2024-10-11,0.13102826240640408,4.0,0.56,16.571052631578947,21.47368421052631,19.37894736842105,14.968421052631577,15.825435030666094,19.97173075690218,18.87886043010035,11.754033359390553,Злаковые,Яровая,0.745617600912853,1.5019534536241324,0.500086938320699,3.214387693241024,-9.465853658536584,-7.417073170731703,-4.366666666666664,-5.448780487804882
4951,2024 63.21.06.032.00,Самара,Эспарцет,2024-05-14,2024-09-29,0.0,1.7,0.0,17.19117647058823,22.314705882352943,19.21764705882353,17.06470588235294,16.180324406185235,20.25233981850017,19.147433359522672,14.362830789379576,Крестцветные,Яровая,1.010852064402993,2.062366063852771,0.07021369930085797,2.7018750929733635,-5.78780487804878,-3.7463414634146304,-3.835000000000001,-3.543902439024391
4952,2024 16.13.16.027.00,Татарстан,Кукуруза,2024-05-11,2024-09-10,1.601015446059404,6.2,24.54,14.686666666666666,21.996666666666663,20.690000000000005,18.613333333333337,15.023599819331526,19.57572170862837,20.39701936393552,17.26263682934662,Судецветные,Яровая,-0.33693315266486046,2.420944958038291,0.29298063606448466,1.3506965039867183,-9.465853658536584,-7.417073170731703,-4.366666666666664,-5.448780487804882
4953,2024 22.47.11.024.00,Алтай,Ячмень,2024-05-09,2024-08-02,1.2906462863976693,3.7,9.75,11.742857142857142,20.485714285714284,20.761904761904763,21.38571428571429,14.2361691831204,17.965937762825906,19.73182071736696,20.09210430378113,Злаковые,Яровая,-2.493312040263257,2.519776522888378,1.0300840445378014,1.2936099819331588,-11.108333333333334,-6.836585365853658,-7.234146341463418,-2.782926829268288
4954,2024 36.11.01.016.00,Воронеж,Кукуруза,2024-05-09,2024-08-26,1.5810384379124023,7.5,28.95,12.785185185185188,21.24814814814815,21.814814814814813,18.14444444444444,14.746017765733212,18.934197091669656,20.08284563773057,19.129281842818425,Судецветные,Яровая,-1.9608325805480238,2.313951056478494,1.7319691770842418,-0.9848373983739869,-11.108333333333334,-7.234146341463418,-1.9975609756097548,-4.366666666666664
4955,2024 36.11.01.087.00,Воронеж,Кукуруза,2024-05-09,2024-08-31,0.8259282917937638,7.5,9.63,12.764285714285716,21.700000000000006,21.317857142857143,18.703571428571426,14.849078106852495,19.088289355817345,20.08215651265096,19.03135077913279,Судецветные,Яровая,-2.0847923925667793,2.6117106441826614,1.235700630206182,-0.3277793505613644,-11.108333333333334,-7.234146341463418,-2.782926829268288,-4.366666666666664
4956,2024 36.11.06.024.00,Воронеж,Кукуруза,2024-05-08,2024-10-16,1.2923270292915072,8.0,21.13,14.9275,21.9725,18.5325,14.235000000000005,15.779176829268293,19.828558248485457,18.565900961350188,11.177208528662904,Судецветные,Яровая,-0.8516768292682926,2.143941751514543,-0.03340096135018911,3.057791471337101,-10.917073170731708,-6.392682926829272,-4.366666666666664,-4.326829268292681
4957,2024 36.11.06.029.00,Воронеж,Кукуруза,2024-05-08,2024-10-16,1.2037227730707267,8.0,18.66,14.9275,21.9725,18.5325,14.235000000000005,15.779176829268293,19.828558248485457,18.565900961350188,11.177208528662904,Судецветные,Яровая,-0.8516768292682926,2.143941751514543,-0.03340096135018911,3.057791471337101,-10.917073170731708,-6.392682926829272,-4.366666666666664,-4.326829268292681
4958,2024 36.11.06.030.00,Воронеж,Кукуруза,2024-05-08,2024-10-16,1.412814570929286,8.0,24.860000000000003,14.9275,21.9725,18.5325,14.235000000000005,15.779176829268293,19.828558248485457,18.565900961350188,11.177208528662904,Судецветные,Яровая,-0.8516768292682926,2.143941751514543,-0.03340096135018911,3.057791471337101,-10.917073170731708,-6.392682926829272,-4.366666666666664,-4.326829268292681
4959,2024 36.11.06.064.00,Воронеж,Кукуруза,2024-05-08,2024-08-22,1.7785616487617462,7.5,36.91,11.48076923076923,20.94615384615385,22.47307692307692,18.300000000000004,14.304674796747964,18.884047534575625,20.11285883895421,19.46665369160323,Судецветные,Яровая,-2.823905565978734,2.0621063115782263,2.3602180841227103,-1.1666536916032264,-10.917073170731708,-6.392682926829272,-1.9975609756097548,-4.366666666666664
4960,2024 36.11.06.065.00,Воронеж,Кукуруза,2024-05-08,2024-08-22,1.1249295969854831,7.5,15.6,11.48076923076923,20.94615384615385,22.47307692307692,18.300000000000004,14.304674796747964,18.884047534575625,20.11285883895421,19.46665369160323,Судецветные,Яровая,-2.823905565978734,2.0621063115782263,2.3602180841227103,-1.1666536916032264,-10.917073170731708,-6.392682926829272,-1.9975609756097548,-4.366666666666664
4961,2024 36.14.02.015.00,Воронеж,Кукуруза,2024-05-09,2024-09-02,1.1139529538455912,6.9,14.12,12.993103448275862,22.000000000000004,20.79310344827586,19.16206896551724,14.909454723857584,19.284979017196,20.12256669937389,18.415424588782365,Судецветные,Яровая,-1.9163512755817216,2.7150209828040026,0.67053674890197,0.7466443767348743,-11.108333333333334,-7.234146341463418,-2.782926829268288,-4.366666666666664
4962,2024 36.14.02.022.00,Воронеж,Кукуруза,2024-05-10,2024-08-24,0.8838873078194959,6.9,9.8,13.2,21.60384615384616,21.51923076923077,18.607692307692307,14.47656608296852,19.07642273270593,20.178349594145477,19.22482744243888,Судецветные,Яровая,-1.27656608296852,2.527423421140231,1.3408811750852934,-0.6171351347465723,-8.490243902439023,-7.417073170731703,-3.007317073170732,-4.366666666666664
4963,2024 36.14.16.026.00,Воронеж,Соя,2024-05-11,2024-09-13,1.241713132308783,1.3,3.2,14.8,22.0258064516129,20.45806451612904,18.674193548387095,15.075946323979368,19.695702361615187,20.287175833444028,16.514565495311402,Бобовые,Яровая,-0.27594632397936714,2.3301040899977146,0.17088868268501045,2.159628053075693,-9.465853658536584,-7.417073170731703,-4.366666666666664,-5.448780487804882
4964,2024 36.14.16.027.00,Воронеж,Соя,2024-05-11,2024-09-18,2.0491805698980268,1.3,8.790000000000001,14.974999999999998,22.05625,19.965625000000003,18.86875,15.135387025745256,19.78832904086349,20.174437571267347,16.000864686492925,Бобовые,Яровая,-0.16038702574525843,2.2679209591365073,-0.20881257126734454,2.867885313507074,-9.465853658536584,-7.417073170731703,-4.366666666666664,-5.448780487804882
4965,2024 36.14.16.047.00,Воронеж,Соя,2024-05-10,2024-09-25,2.465488563930899,1.3,14.000000000000002,15.01764705882353,21.98823529411764,19.358823529411765,18.608823529411765,15.29119041925713,19.85810144299476,19.747245295931663,15.54109725696241,Бобовые,Яровая,-0.2735433604336013,2.1301338511228813,-0.38842176651989746,3.067726272449356,-8.490243902439023,-7.417073170731703,-4.366666666666664,-3.965853658536584
4966,2024 36.14.19.006.00,Воронеж,Соя,2024-05-10,2024-09-23,2.334381867076045,1.3,12.12,15.01764705882353,21.98823529411764,19.358823529411765,18.608823529411765,15.29119041925713,19.85810144299476,19.747245295931663,15.54109725696241,Бобовые,Яровая,-0.2735433604336013,2.1301338511228813,-0.38842176651989746,3.067726272449356,-8.490243902439023,-7.417073170731703,-4.366666666666664,-3.965853658536584
4967,2024 46.22.05.005.00,Курск,Соя,2024-05-08,2024-08-29,0.3893357261782807,2.5,1.19,11.889285714285714,21.578571428571426,22.089285714285715,18.25,14.57899245063879,19.0318403626949,20.13554443672876,19.091173324619497,Бобовые,Яровая,-2.6897067363530756,2.546731065876525,1.9537412775569543,-0.841173324619497,-10.917073170731708,-6.392682926829272,-3.885365853658538,-4.366666666666664
4968,2024 46.22.06.030.00,Курск,Соя,2024-05-08,2024-10-02,0.2499802052677694,2.5,0.71,14.086486486486487,22.3,18.87837837837838,15.954054054054051,15.430685563612393,19.86809741930909,19.387618926174436,12.981375562539505,Бобовые,Яровая,-1.3441990771259054,2.4319025806909096,-0.5092405477960575,2.9726784915145466,-10.917073170731708,-6.392682926829272,-4.366666666666664,-4.326829268292681
4969,2024 46.28.05.021.01,Курск,Соя,2024-05-09,2024-09-07,2.8230441657282745,2.5,39.57,13.336666666666668,21.87333333333334,20.596666666666668,18.543333333333337,15.031741192411925,19.33460979792362,20.36230499096657,17.61915614494671,Бобовые,Яровая,-1.695074525745257,2.5387235354097193,0.23436167570009658,0.9241771883866257,-11.108333333333334,-7.234146341463418,-3.799999999999997,-4.790243902439023
4970,2024 46.28.05.022.00,Курск,Соя,2024-05-08,2024-09-06,1.7334238922150915,2.5,11.65,12.576666666666666,21.89,21.05,18.39333333333333,14.78873983739837,19.259799409762724,20.36490878785654,17.818066683787602,Бобовые,Яровая,-2.2120731707317045,2.6302005902372763,0.6850912121434618,0.5752666495457284,-10.917073170731708,-6.392682926829272,-3.885365853658538,-4.366666666666664
4971,2024 46.28.05.023.00,Курск,Соя,2024-05-10,2024-09-15,1.8846424633747687,2.5,13.96,14.51875,21.909374999999997,19.809375,19.15000000000001,15.100395918021675,19.644832189016192,20.286155716350585,16.307022391561656,Бобовые,Яровая,-0.5816459180216746,2.264542810983805,-0.4767807163505857,2.8429776084383533,-8.490243902439023,-7.417073170731703,-4.366666666666664,-3.965853658536584
4972,2024 46.28.05.040.00,Курск,Соя,2024-05-08,2024-09-08,1.8858567926071708,2.5,13.98,12.680645161290323,21.99677419354839,20.83548387096774,18.170967741935485,14.849842643587724,19.39091524312207,20.54537462029652,16.92599861784498,Бобовые,Яровая,-2.1691974822974007,2.6058589504263203,0.2901092506712182,1.244969124090506,-10.917073170731708,-6.392682926829272,-4.366666666666664,-2.9472222222222197
4973,2024 46.28.11.014.00,Курск,Соя,2024-05-09,2024-09-16,2.8388445180168462,2.5,40.24,13.609375000000002,21.921875,20.096875,18.840625000000003,15.154757367886178,19.533132661163148,20.33762078675474,16.394260122337407,Бобовые,Яровая,-1.5453823678861767,2.3887423388368525,-0.24074578675474,2.446364877662596,-11.108333333333334,-7.234146341463418,-4.366666666666664,-4.790243902439023
